CustomerID,Amount,Frequency,Recency,Cluster
15708,3329.71998205781,297,40,1
15709,133.249995470047,6,283,0
15712,1072.3599903583527,53,8,2
15713,346.75000166893005,20,142,0
15714,330.87999525666237,35,11,2
15716,1118.8100079596043,118,145,2
15717,150.2999985218048,7,233,0
15720,598.7299962043762,128,23,2
15721,507.079993724823,91,11,2
15722,2181.209972858429,72,35,2
15723,203.09999704360962,41,364,0
15724,212.29999589920044,12,200,0
15725,415.24999833106995,32,14,2
15727,5178.959985285997,302,16,1
15728,-134.80000066757202,4,48,2
15729,62.0,6,197,0
15730,1108.379990130663,73,65,2
15732,294.11999931931496,14,211,0
15733,162.29999923706055,10,282,0
15734,1339.4500116407871,26,114,2
15737,1121.2099912166595,81,14,2
15738,4788.769967317581,176,18,1
15739,449.1200017929077,8,65,2
15740,154.8800013065338,9,48,2
15743,784.4599894881248,88,15,2
15744,34.79999899864197,3,77,2
15745,1071.2399876117706,65,8,2
15746,182.96000134944916,29,133,2
15747,974.0399888753891,93,12,2
15748,149.30999898910522,21,39,2
15750,2451.229963734746,295,2,1
15752,2628.929964840412,412,39,1
15753,79.20000171661377,1,304,0
15754,455.6699981689453,29,50,2
15755,2318.8799940645695,149,0,2
15756,532.9599947929382,192,60,2
15757,714.419993698597,45,65,2
15758,205.24999570846558,9,24,2
15759,253.03999936580658,7,217,0
15762,583.7500014305115,37,64,2
15763,1048.6699905395508,63,31,2
15764,3245.4699744582176,188,80,1
15766,315.0599958896637,11,63,2
15768,581.8299979865551,28,115,2
15773,635.680013448,10,5,2
15774,270.7999975681305,25,68,2
15775,104.90000057220459,7,244,0
15776,241.61999797821045,18,132,2
15777,1021.6099872589111,22,240,0
15780,475.2799959182739,29,183,0
15781,333.55999994277954,21,24,2
15782,2593.9399695396423,44,9,2
15783,246.2999973297119,14,10,2
15785,2303.7500020563602,87,29,2
15786,4834.1999779343605,280,43,1
15787,948.049997150898,206,25,2
15789,351.30000150203705,25,357,0
15790,220.84999895095825,35,9,2
15791,1604.4399865865707,76,43,2
15793,948.9599876403809,13,8,2
15795,610.0099946856499,42,149,0
15796,2666.609988152981,135,0,2
15797,2207.399987220764,8,112,2
15799,884.1399900913239,98,75,2
15800,699.0799945294857,119,106,2
15801,1042.1899914741516,69,45,2
15802,-451.4200134277344,3,142,0
15803,415.8200001716614,8,50,2
15804,3848.5499876737595,274,0,1
15805,5452.169952362776,307,22,1
15806,784.5799830555916,31,45,2
15807,903.8999910354614,48,49,2
15808,3724.769968152046,210,305,0
15809,399.2099969983101,43,35,2
15810,1145.4299981594086,112,78,2
15811,2171.3199807703495,139,16,2
15812,1801.139976978302,41,106,2
15813,1303.9099916815758,40,207,0
15814,1842.7299882173538,74,2,2
15815,2100.599977582693,49,63,2
15819,1905.449983716011,123,48,2
15820,206.97999954223633,17,319,0
15821,570.9599972367287,62,43,2
15822,885.4699897170067,33,2,2
15823,-840.7600026130676,17,336,0
15825,532.9399974346161,20,171,0
15826,1649.3599972724915,69,50,2
15827,1641.479993224144,134,72,2
15829,636.1399983465672,51,98,2
15830,547.6999972164631,41,28,2
15831,747.7599968314171,69,57,2
15832,836.7900002002716,54,253,0
15834,2084.89999628067,276,69,1
15835,954.0899975299835,50,43,2
15836,117.46999979019165,12,44,2
15837,391.98000049591064,24,64,2
15839,1020.7399927377701,65,24,2
15840,345.65999311208725,28,58,2
15841,1209.0999969244003,50,63,2
15843,118.94999885559082,8,303,0
15844,130.74000239372253,11,45,2
15845,3650.870004415512,140,17,1
15847,389.2699992656708,22,37,2
15850,238.84999711811543,97,18,2
15852,160.71000024676323,22,186,0
15853,110.79999828338623,30,51,2
15854,2974.6499297767878,140,3,2
15855,712.2400025725365,80,136,2
15857,297.0000033378601,14,18,2
15858,1438.8499866202474,191,15,2
15860,977.2099925279617,142,40,2
15861,3000.3600009530783,547,11,1
15862,832.8799962103367,147,7,2
15863,68.83999860286713,18,25,2
15864,1769.779945731163,24,21,2
15865,895.1299924552441,40,40,2
15866,230.53000062704086,45,100,2
15867,3797.789954200387,463,4,1
15869,149.64000168442726,15,276,0
15870,354.0899946093559,76,32,2
15872,360.929997831583,128,14,2
15874,4330.66995704174,137,62,1
15877,440.7799983024597,131,1,2
15880,313.27999833226204,106,368,0
15881,438.2399846613407,32,311,0
15882,495.35999196767807,24,198,0
15883,396.4799963235855,49,1,2
15885,379.3499975204468,18,92,2
15886,181.08999967575073,12,59,2
15888,141.2699999809265,14,79,2
15889,446.8699960112572,93,156,0
15891,524.5199944078922,62,226,0
15894,263.5499948859215,41,252,0
15895,179.16999703645706,11,149,0
15897,222.05000184476376,24,193,0
15898,1384.6799911558628,87,0,2
15899,56.25000023841858,4,368,0
15900,351.1099964380264,51,23,2
15901,363.8799981325865,116,16,2
15903,5126.339990705252,75,9,1
15904,164.68000090122223,30,7,2
15906,1521.789990901947,151,19,2
15907,967.449990645051,249,3,2
15909,191.93999660015106,7,173,0
15910,1232.179996341467,267,0,1
15912,264.6199982762337,19,177,0
15916,1491.2399827949703,160,15,2
15917,123.09999990463257,12,247,0
15918,334.2299973964691,40,190,0
15919,639.8899917602539,143,19,2
15920,167.4999984279275,60,153,0
15921,336.030002117157,25,172,0
15922,363.59999799728394,12,371,0
15923,127.07999807596207,21,372,0
15925,207.14999961853027,12,193,0
15930,426.62999296188354,21,66,2
15932,2461.8500022292137,119,3,2
15933,1107.45999661088,74,20,2
15935,416.86000657081604,12,238,0
15937,145.34999704360962,7,63,2
15938,404.58000087738037,18,111,2
15939,6102.259936213493,77,89,1
15940,31.799999237060547,2,310,0
15942,337.43999695777893,14,133,2
15944,325.09999799728394,6,276,0
15945,181.00000381469727,2,364,0
15947,1708.2399826049805,29,82,2
15948,955.2399950325489,60,7,2
15949,364.7200025320053,19,16,2
15950,1705.2599748373032,103,1,2
15951,669.5699961185455,43,0,2
15952,806.5699962377548,91,33,2
15953,1634.5300035774708,103,14,2
15955,4389.809934258461,185,23,1
15957,428.8899917602539,42,31,2
15958,104.35000044107437,7,73,2
15963,470.7599973678589,28,19,2
15965,845.6399965584278,122,16,2
15967,418.8299961090088,84,22,2
15969,582.899994134903,21,2,2
15970,314.10000252723694,11,303,0
15971,4199.849977731705,35,17,2
15973,99.7699966430664,6,235,0
15974,3429.549978584051,177,38,1
15975,371.01000142097473,24,83,2
15976,430.9399981498718,98,164,0
15977,1054.7299890816212,65,16,2
15978,1098.7799997925758,49,76,2
15980,2398.8599882125854,43,88,2
15981,3408.4799637794495,97,24,2
15983,1475.019994854927,113,21,2
15984,2816.969983369112,275,2,1
15985,1037.4199888706207,38,122,2
15986,168.11999988555908,14,29,2
15987,1451.279986307025,140,11,2
15988,158.03000059723854,27,18,2
15990,792.1099932193756,52,43,2
15992,41.99000072479248,3,3,2
15993,2756.8199821710587,560,8,1
15994,427.0699955224991,35,54,2
15996,1044.7799985706806,131,87,2
15998,3084.169982254505,509,36,1
16000,12393.699977397919,9,2,1
16003,2735.3699786663055,103,29,2
16005,615.3899953365326,218,11,2
16006,101.40000033378601,8,210,0
16007,1701.9399854242802,385,47,1
16008,478.77999007701874,33,23,2
16009,992.7099947929382,90,21,2
16010,407.49999991059303,86,245,0
16011,3362.709988564253,212,7,1
16012,1415.2899915277958,94,34,2
16014,653.1299986243248,148,35,2
16015,690.5399966612458,184,3,2
16016,1483.3099889457226,237,2,2
16017,211.87999892234802,32,46,2
16018,408.89999639987946,28,38,2
16019,3450.2399640977383,165,1,1
16020,851.0099999904633,46,16,2
16022,628.2799962759018,76,259,0
16023,719.8099940121174,101,45,2
16024,251.23999586701393,64,11,2
16025,439.6600008010864,28,29,2
16026,236.08999878168106,32,42,2
16027,852.1200065612793,17,91,2
16030,331.2400011718273,29,309,0
16031,548.9399914443493,100,91,2
16034,437.69999611377716,22,195,0
16036,758.9199886471033,55,86,2
16037,855.0200026035309,39,269,0
16038,454.33000230789185,28,7,2
16040,1313.5499856472015,65,64,2
16041,3166.4000375270844,6,30,2
16042,1147.3699970245361,75,21,2
16043,773.9899927675724,39,37,2
16045,1340.7000015079975,83,119,2
16048,243.68999183177948,9,85,2
16049,1111.789993174374,312,39,1
16050,137.89999878406525,10,173,0
16052,362.0599987357855,34,53,2
16053,1511.9499924182892,84,32,2
16054,783.8999986052513,70,144,2
16055,134.7999987602234,8,220,0
16056,664.849996805191,68,44,2
16057,2140.2199852466583,134,3,2
16059,1459.8599923849106,180,65,2
16061,-29.950000762939453,1,268,0
16062,1153.6199851036072,64,9,2
16063,335.32000064849854,23,259,0
16065,372.09000204503536,74,364,0
16066,1521.8699903786182,102,16,2
16070,852.1500001549721,33,21,2
16071,326.2399972677231,21,44,2
16072,584.3199994564056,23,287,0
16073,94.34999823570251,2,291,0
16076,2173.529964208603,131,2,2
16078,79.19999694824219,1,283,0
16079,1351.9999834895134,21,16,2
16080,176.59999775886536,11,81,2
16081,2806.900005310774,227,55,1
16083,1317.619988322258,31,100,2
16084,436.17999774217606,38,298,0
16085,981.509997189045,167,22,2
16086,1119.30999481678,40,58,2
16091,315.059992313385,18,154,0
16092,779.3600008487701,53,98,2
16093,17.000000476837158,1,106,2
16094,1041.8300045728683,67,11,2
16096,320.6199984550476,12,263,0
16097,185.04999828338623,10,239,0
16098,2005.629987835884,67,87,2
16099,731.8999840021133,39,49,2
16101,1245.9599844813347,83,8,2
16102,1842.13999158144,57,41,2
16103,1429.639997959137,48,6,2
16104,302.35999965667725,29,61,2
16105,336.95999443531036,13,248,0
16106,108.38000106811523,6,65,2
16107,3204.1599650382996,31,17,2
16108,816.0999940931797,49,84,2
16109,611.8799915313721,18,218,0
16110,1337.4799962043762,354,44,1
16112,195.74000144004822,16,142,0
16113,161.37999892234802,30,182,0
16114,135.74999952316284,8,170,0
16115,1667.9699918925762,284,9,1
16116,592.87999522686,35,205,0
16117,232.209999024868,30,189,0
16119,423.3600013256073,16,7,2
16120,1294.1399810910225,32,58,2
16121,867.1099927723408,212,56,2
16122,684.4199869036674,38,72,2
16123,307.7799952030182,16,51,2
16124,187.1500039100647,16,315,0
16125,289.3500019609928,13,366,0
16126,6287.7699275016785,117,28,1
16127,656.2499936819077,40,38,2
16128,1880.219985961914,89,17,2
16131,3506.539999127388,78,51,2
16134,603.6899985671043,38,21,2
16135,517.549994468689,21,262,0
16136,709.3799993991852,37,59,2
16138,-7.949999809265137,1,367,0
16139,635.4099878370762,31,18,2
16140,703.7700036764145,37,52,2
16141,620.3999915122986,30,87,2
16142,535.3399983346462,37,249,0
16143,2419.839974910021,118,2,2
16144,175.1999969482422,1,246,0
16145,3741.979983329773,237,8,1
16146,734.1300013065338,29,156,0
16147,374.9999962449074,22,133,2
16148,76.31999588012695,1,295,0
16149,280.52000069618225,18,4,2
16150,1906.069997549057,136,38,2
16152,1829.039978981018,29,268,0
16153,1824.2299762964249,89,49,2
16156,3024.6199764609337,139,8,2
16157,644.239990234375,19,15,2
16159,348.2000036239624,14,281,0
16160,1009.4499859809875,22,63,2
16161,5352.969949990511,502,1,1
16162,37.39999961853027,2,251,0
16163,441.5999994277954,7,224,0
16164,802.53000831604,35,16,2
16168,3770.599990129471,99,10,2
16169,1822.96998411417,85,7,2
16170,1880.4199933111668,127,50,2
16171,73.20000171661377,3,58,2
16172,1140.2099896669388,69,94,2
16173,1406.5699818134308,87,15,2
16174,1009.5499768257141,23,125,2
16175,1037.5899910926819,58,93,2
16177,331.94999647140503,15,49,2
16178,197.89999866485596,8,137,0
16179,215.82999694347382,11,60,2
16180,10217.479819327593,176,99,1
16181,305.539999961853,11,72,2
16182,6617.649875164032,28,71,1
16183,338.7099943161011,15,66,2
16184,1155.540002822876,46,63,2
16185,529.4099971055984,31,16,2
16186,3991.9399921298027,219,22,1
16187,6841.239941000938,297,31,1
16188,981.8599971532822,67,44,2
16189,215.48000144958496,11,15,2
16190,215.08000326156616,6,39,2
16191,4913.319981187582,151,2,1
16193,314.4499992132187,19,236,0
16198,400.68099935154896,15,74,2
16200,1080.619993507862,179,3,2
16201,1821.5199760198593,115,2,2
16202,365.26999628543854,18,360,0
16203,589.1499996185303,36,58,2
16204,405.7099982202053,57,22,2
16205,761.3799951970577,98,30,2
16206,537.0600000917912,63,54,2
16207,394.38000071048737,19,24,2
16208,664.2599922716618,66,44,2
16209,2262.620029449463,46,88,2
16211,542.7699911594391,24,80,2
16212,681.1899938583374,43,18,2
16213,159.00000071525574,6,78,2
16214,1062.7500009536743,44,170,0
16215,242.34999895095825,14,80,2
16216,914.9299879074097,37,266,0
16217,259.389995098114,19,234,0
16218,3054.8699918985367,90,29,2
16221,864.8599976301193,97,36,2
16222,846.7199932336807,137,317,0
16224,1295.29999178648,96,56,2
16225,1096.3199880421162,134,44,2
16226,255.12000131607056,8,202,0
16227,308.3199927806854,7,218,0
16229,1010.5999858379364,47,86,2
16230,542.0300004482269,35,189,0
16232,983.2299873828888,38,32,2
16233,422.1300003528595,25,70,2
16235,858.4099998474121,48,40,2
16236,432.199994802475,20,77,2
16239,372.8999979496002,21,56,2
16240,3693.8099842965603,142,7,1
16241,2607.8699720278382,662,9,1
16242,3598.25994938612,295,7,1
16243,409.0999955534935,51,33,2
16244,1522.7499995231628,91,211,0
16245,1352.35999751091,93,23,2
16247,114.5599984228611,16,169,0
16248,152.9399950504303,7,61,2
16249,1800.0699856579304,69,52,2
16250,389.43999683856964,24,260,0
16252,-295.08999958634377,21,365,0
16253,3665.620009481907,124,31,2
16255,2609.2999874278903,274,16,1
16256,732.6300024986267,14,257,0
16257,46.95000076293945,2,176,0
16258,5203.509983569384,135,44,1
16260,1035.4499826431274,18,50,2
16261,746.8299919068813,124,16,2
16262,-31.649999618530273,3,360,0
16265,5423.149971187115,260,8,1
16266,861.8899994194508,61,73,2
16268,667.6499972045422,45,70,2
16270,1141.2399978637695,54,352,0
16271,1423.2899880707264,134,2,2
16272,411.6999878883362,25,116,2
16274,357.94999980926514,67,372,0
16275,559.8699953556061,33,196,0
16276,810.6000022888184,6,176,0
16278,537.8299975395203,25,22,2
16279,1496.6799883246422,109,20,2
16281,2062.0599839687347,17,71,2
16282,168.30000138282776,11,339,0
16283,1531.5099993646145,168,5,2
16284,823.9699958860874,109,30,2
16287,142.49999511241913,8,169,0
16292,280.9000027179718,19,116,2
16293,2236.7399763166904,120,8,2
16295,1328.5499979257584,79,9,2
16297,275.39999955892563,23,212,0
16298,598.1999955177307,27,22,2
16302,212.81999826431274,12,107,2
16303,5305.829973936081,167,25,1
16305,361.2199945449829,22,138,2
16306,602.2700018584728,44,213,0
16308,2559.999942779541,4,37,2
16309,686.669992685318,44,91,2
16311,616.2599940299988,37,17,2
16313,274.1500005722046,16,2,2
16315,226.37000107765198,14,330,0
16316,2755.5599833130836,156,63,2
16317,1341.6499926149845,69,119,2
16318,328.14999771118164,19,34,2
16319,404.39998626708984,3,217,0
16320,1038.4599931836128,56,171,0
16321,230.7000002861023,16,71,2
16322,326.749999165535,37,0,2
16323,207.50000476837158,1,195,0
16324,428.679999768734,118,127,2
16325,510.53999948501587,20,43,2
16326,3085.959963172674,320,5,1
16327,3844.219987332821,319,13,1
16330,242.20999847352505,41,17,2
16332,1583.1999862715602,154,27,2
16337,151.0499987602234,10,36,2
16338,214.79999613761902,11,156,0
16339,109.94999814033508,20,283,0
16340,549.069997638464,153,106,2
16341,1959.3799741268158,84,24,2
16342,322.4099967479706,15,74,2
16343,370.4799956083298,47,15,2
16344,101.09999656677246,2,157,0
16345,575.410001039505,38,43,2
16347,887.649985820055,92,10,2
16348,1469.4500013291836,235,31,2
16349,53.499999195337296,9,290,0
16350,1100.4699935913086,60,20,2
16351,153.90000128746033,8,332,0
16352,494.4399952888489,28,17,2
16353,6675.709834039211,94,3,1
16354,395.79999589920044,39,62,2
16356,210.31999558210373,32,197,0
16357,658.8799912929535,34,32,2
16358,2024.9499711990356,110,0,2
16359,1460.369988501072,70,6,2
16360,3411.6899879723787,671,4,1
16361,896.6599982082844,106,9,2
16362,652.0699911117554,90,31,2
16363,109.36000037193298,5,52,2
16364,707.0399978160858,53,11,2
16365,1540.4199697375298,51,17,2
16366,327.29999965429306,18,18,2
16367,804.4899902939796,130,36,2
16368,497.42999336123466,76,1,2
16369,1553.659997150302,118,17,2
16370,1320.5599926710129,228,81,2
16372,367.9299975037575,97,32,2
16374,473.02999648451805,111,65,2
16376,977.519994020462,128,8,2
16377,676.1999863386154,5,266,0
16378,362.9500026702881,23,246,0
16379,2131.8999840021133,109,3,2
16380,1780.5899944007397,32,60,2
16383,668.3599974215031,102,74,2
16384,584.4999990463257,33,89,2
16385,555.8899905085564,59,59,2
16386,317.19999926537275,88,28,2
16387,94.36000061035156,4,322,0
16389,1362.269977092743,35,52,2
16392,221.1899996995926,45,269,0
16393,2941.0499672591686,358,1,1
16394,1412.059979647398,100,49,2
16395,1486.8999976217747,210,60,2
16398,1631.1499978899956,86,144,2
16399,408.56999392807484,73,18,2
16400,303.92999827861786,29,94,2
16401,4061.2400144040585,198,0,1
16402,299.60000121593475,60,264,0
16403,161.05000126361847,15,301,0
16404,443.04999351501465,23,69,2
16405,167.25000178813934,5,301,0
16406,163.06999808177352,63,18,2
16407,2126.929993033409,172,12,2
16409,2028.8799971342087,232,35,1
16411,214.64999890327454,45,18,2
16412,151.8300004005432,35,53,2
16413,262.20000064373016,31,56,2
16414,126.24999904632568,7,21,2
16415,210.34999868273735,54,43,2
16416,1026.9899990558624,73,26,2
16418,675.2699939608574,102,44,2
16419,959.4799947738647,52,112,2
16423,346.12000036239624,18,24,2
16424,82.56000185012817,6,190,0
16425,302.69999691843987,21,301,0
16426,1908.249977439642,372,1,1
16427,241.0600021481514,9,262,0
16428,-2.950000047683716,1,80,2
16429,284.55000591278076,2,105,2
16430,300.84999084472656,6,56,2
16431,642.8100042045116,83,212,0
16432,287.4000039100647,8,63,2
16433,184.2599976658821,17,27,2
16434,1522.2499942481518,109,28,2
16438,798.3499926626682,132,5,2
16440,3640.6699701547623,282,7,1
16441,381.1999957561493,24,66,2
16442,616.7899958267808,174,1,2
16444,638.7700012922287,86,45,2
16445,230.50999873876572,63,33,2
16446,2.899999976158142,4,0,2
16447,259.0099954903126,36,135,2
16448,188.89000117778778,20,197,0
16449,674.6900007724762,43,190,0
16450,311.9200038909912,11,149,0
16451,266.96999859809875,14,87,2
16454,-8.150000095367432,3,44,2
16455,1841.17999792099,99,63,2
16456,2158.369993329048,111,98,2
16457,208.35999870300293,9,217,0
16458,3482.73995834589,202,2,1
16460,814.7199972271919,135,27,2
16461,151.4199978709221,33,177,0
16462,102.0,4,63,2
16463,1383.6999898254871,85,20,2
16464,1314.6800000667572,236,19,2
16466,1603.4599857330322,148,33,2
16468,74.89999771118164,2,73,2
16469,650.4299940168858,182,23,2
16470,757.4399886727333,171,51,2
16471,223.94999980926514,13,274,0
16473,314.8600014746189,19,164,0
16474,1811.4699901640415,368,6,1
16475,544.2999963760376,28,87,2
16477,2494.4599783420563,146,63,2
16478,330.999995470047,17,24,2
16479,300.82999819517136,35,9,2
16480,769.28998285532,53,75,2
16482,220.61999928951263,18,15,2
16483,139.34999859333038,19,191,0
16484,379.3999969959259,26,173,0
16485,363.6499965786934,42,76,2
16488,492.19999796152115,31,32,2
16491,731.4999924898148,39,46,2
16493,1329.6599994003773,62,72,2
16494,826.5300086140633,50,296,0
16495,684.4099956452847,97,2,2
16496,1562.2199794352055,97,8,2
16497,2965.6899967193604,136,49,2
16498,86.11999934911728,16,160,0
16499,319.1000006198883,22,359,0
16500,400.86000299453735,11,4,2
16503,1421.4299886226654,86,106,2
16504,484.37999591231346,86,24,2
16505,777.5999879837036,4,31,2
16506,90.30000114440918,3,19,2
16509,363.699999332428,13,296,0
16510,248.09999775886536,13,371,0
16511,950.259990811348,169,21,2
16513,874.58999812603,35,4,2
16515,1627.13000613451,113,51,2
16516,101.70000052452087,6,29,2
16517,162.69999885559082,17,276,0
16518,480.91999822854996,42,60,2
16519,215.07999968528748,13,24,2
16520,1036.6199939250946,157,185,0
16523,9295.669812381268,298,1,1
16525,11895.569890975952,200,1,1
16526,290.3599991798401,15,171,0
16527,228.06000232696533,14,80,2
16528,244.4099988937378,17,3,2
16529,455.24999552965164,30,189,0
16531,1244.5899974107742,77,21,2
16532,6748.800086975098,4,17,1
16533,1026.9399971961975,181,18,2
16535,593.749997407198,31,4,2
16536,539.019996881485,56,106,2
16539,1388.8099946975708,45,2,2
16542,119.62000036239624,5,53,2
16545,339.2999897003174,3,164,0
16546,-95.93000221252441,31,290,0
16550,2266.2500031888485,261,108,1
16551,922.1200008392334,32,95,2
16552,379.7300009727478,17,242,0
16553,5664.569996714592,86,162,1
16554,641.5499951541424,74,2,2
16555,285.88999605178833,17,34,2
16556,3313.7899696826935,207,66,1
16557,281.8500003814697,11,23,2
16558,8257.03989943862,474,0,1
16560,816.509995341301,58,20,2
16561,511.119998216629,31,5,2
16563,1077.7400106191635,19,53,2
16565,173.70000076293945,3,363,0
16566,614.0099905729294,19,14,2
16567,865.5999965667725,35,193,0
16569,124.19999787211418,5,2,2
16570,3622.9499785900116,133,8,1
16571,1285.2200020551682,106,2,2
16572,999.6999995708466,58,126,2
16573,648.4099975526333,46,73,2
16574,451.43999910354614,28,70,2
16579,-30.59999942779541,1,364,0
16581,70.43999940156937,11,154,0
16582,313.62000066041946,6,112,2
16583,233.44999980926514,14,373,0
16584,908.0299850106239,31,79,2
16586,463.9499969482422,8,248,0
16587,225.15000009536743,13,231,0
16589,459.2400028705597,33,70,2
16591,213.49999570846558,10,68,2
16592,4073.2799728810787,222,3,1
16593,330.0299982428551,27,50,2
16594,181.08999705314636,53,74,2
16595,360.15999494865537,85,60,2
16596,250.14999771118164,12,15,2
16597,90.0400002002716,7,3,2
16598,140.7000012397766,11,276,0
16600,813.5199940502644,62,3,2
16601,244.7999973297119,31,40,2
16602,494.73000061511993,32,30,2
16603,482.4699952304363,34,74,2
16607,3038.6699737757444,174,17,1
16609,5450.959935963154,280,14,1
16610,75.66000008583069,6,218,0
16611,120.99000060558319,11,185,0
16612,1187.6599843502045,66,32,2
16613,618.5899996757507,30,69,2
16614,506.1899938583374,26,182,0
16616,500.4199941754341,33,14,2
16617,151.85000085830688,5,235,0
16618,2630.64000582695,97,30,2
16619,204.40999794006348,16,253,0
16620,178.9599974155426,9,3,2
16621,813.4799938201904,29,51,2
16623,129.44999814033508,5,245,0
16624,810.5700054168701,48,80,2
16625,333.08000004291534,23,274,0
16626,4379.64998281002,184,0,1
16627,322.80000019073486,20,78,2
16628,2183.0399667024612,119,29,2
16629,417.72999516129494,64,73,2
16633,2878.149985909462,153,16,2
16634,217.90000104904175,9,222,0
16637,1124.590000629425,72,31,2
16638,1676.4699915349483,95,22,2
16639,1169.3799921870232,52,24,2
16641,231.10000014305115,12,105,2
16642,679.8299949169159,35,4,2
16643,487.5100004673004,27,245,0
16644,833.7799926400185,62,177,0
16647,214.05999732017517,14,169,0
16648,270.8599969446659,21,38,2
16650,518.4200006723404,24,71,2
16652,6654.25998544693,123,53,1
16653,1166.9199989140034,76,15,2
16654,594.9700000286102,31,140,2
16655,3794.5199596881866,261,17,1
16656,8568.23998260498,80,21,1
16657,933.6199927330017,208,9,2
16658,123.23999619483948,8,367,0
16659,39.11999988555908,2,188,0
16660,810.4499921798706,17,15,2
16665,135.4000015258789,9,361,0
16666,118.97999791800976,32,18,2
16667,570.129994392395,53,67,2
16668,306.71999645233154,20,14,2
16669,1370.8699937015772,161,23,2
16670,4022.4599647521973,262,16,1
16671,1692.2699480056763,6,27,2
16672,8093.589939832687,117,1,1
16674,319.6099970638752,98,54,2
16676,1558.7199914455414,92,33,2
16678,3013.829976975918,170,2,1
16679,129.75,3,365,0
16680,183.70000100135803,10,42,2
16681,1770.339987963438,44,72,2
16682,1028.000005364418,30,4,2
16685,324.2399956882,62,60,2
16686,3043.4799794331193,588,46,1
16688,1260.8599888682365,62,0,2
16689,303.2599995136261,16,75,2
16690,208.63000082969666,13,43,2
16692,1275.9999713897705,3,255,0
16693,482.0099985897541,60,68,2
16696,657.899983882904,10,134,2
16697,112.74999958276749,21,240,0
16698,1997.999963760376,5,226,0
16700,5039.999957233667,312,8,1
16701,5150.269938528538,154,8,1
16706,531.349994763732,123,36,2
16708,656.6299996376038,27,45,2
16709,3029.86998796463,79,84,2
16710,2483.0399749577045,402,18,1
16711,1651.0299896001816,22,2,2
16712,3645.4299663603306,447,8,1
16713,6840.229955732822,632,18,1
16714,911.5299982130527,94,218,0
16715,301.7200016975403,19,77,2
16716,319.7999973297119,3,266,0
16717,3278.3599777817726,236,8,1
16718,623.7499923706055,45,368,0
16719,1773.9199768602848,203,14,2
16720,155.23999792337418,27,25,2
16721,292.4699990749359,37,261,0
16722,4711.209977686405,228,16,1
16723,589.1499969959259,43,90,2
16725,775.0699905604124,152,301,0
16726,1382.0199864208698,185,25,2
16727,272.82000091671944,46,363,0
16728,1054.669993326068,269,45,2
16729,7076.279971167445,668,35,1
16730,702.7899911999702,84,51,2
16732,603.7499960660934,28,31,2
16734,650.5099956989288,53,51,2
16735,2269.2099838852882,128,78,2
16737,417.60001373291016,1,52,2
16738,3.75,1,297,0
16739,312.54999685287476,16,171,0
16742,9.5367431640625e-07,4,46,2
16743,2191.8399797677994,193,28,2
16744,1304.7599937021732,242,10,2
16745,7170.70001834631,358,86,1
16746,6694.309923321009,452,4,1
16747,826.9599972069263,45,24,2
16748,1515.899995803833,69,17,2
16750,623.9299949705601,95,44,2
16751,1764.7199960052967,25,30,2
16752,207.4999976158142,9,372,0
16753,223.9199942946434,34,57,2
16754,2002.3999404907227,2,371,0
16755,1484.629995971918,176,113,2
16756,239.39999890327454,13,214,0
16757,106.82999897003174,7,318,0
16758,369.33999741077423,22,64,2
16759,772.8399936556816,43,7,2
16761,316.61999812722206,13,96,2
16762,1501.3799879550934,89,19,2
16763,594.8999962806702,24,184,0
16764,2758.24998319149,718,3,1
16765,34.0,1,293,0
16766,1145.5999994277954,34,272,0
16767,5580.599940165877,222,30,1
16768,458.03999519348145,58,47,2
16769,380.38999462127686,40,259,0
16770,744.8999945819378,146,57,2
16771,2246.809983730316,255,32,1
16773,171.58999717235565,26,56,2
16774,654.9199930727482,49,67,2
16775,1695.659981906414,158,9,2
16776,388.279996663332,76,59,2
16777,226.34999781847,50,79,2
16778,245.94000148773193,16,73,2
16779,10454.049980014563,344,1,1
16780,425.18999856710434,60,99,2
16781,294.6499968767166,19,364,0
16782,2242.2499927282333,197,9,2
16784,107.5999984741211,3,19,2
16788,597.4799950122833,155,122,2
16789,80.80000066757202,5,7,2
16790,1520.1199879646301,95,3,2
16791,1706.279992699623,322,28,1
16792,110.38000050187111,12,281,0
16793,243.84000062942505,16,56,2
16794,1201.5099893808365,287,0,1
16795,414.8799977898598,66,364,0
16796,305.6200006008148,18,88,2
16800,1201.4899912178516,164,10,2
16801,867.8299996852875,121,162,0
16803,332.2999982535839,24,64,2
16804,536.9899944067001,60,22,2
16805,460.58999624848366,98,173,0
16806,801.4900033771992,103,102,2
16807,1121.5899923443794,67,142,2
16808,288.4200006723404,23,98,2
16809,912.7399849295616,150,22,2
16810,275.6399919986725,16,191,0
16811,547.0699973106384,28,4,2
16812,479.34999561309814,15,360,0
16813,1692.9799786508083,449,7,1
16814,6500.599946379662,325,13,1
16816,417.05999755859375,28,102,2
16817,1446.9499972462654,95,2,2
16818,3317.9699773564935,191,10,1
16820,497.6100021600723,26,95,2
16823,358.37999790906906,38,226,0
16824,460.6399986743927,26,15,2
16825,775.1799938678741,28,38,2
16826,341.6999989748001,22,50,2
16828,128.49999713897705,8,92,2
16829,197.21999564766884,11,156,0
16830,325.9099982082844,23,38,2
16832,199.1499981880188,12,183,0
16833,1106.5299960672855,47,0,2
16834,413.46000504493713,24,227,0
